Iteration, Time, Fuel
6, 11155, 540
6, 11155, 539.5
6, 11189, 538.5
6, 11189, 538
6, 11222, 537
6, 11222, 536.5
6, 11254, 535.5
6, 11254, 535
6, 11287, 534
6, 11287, 533.5
6, 11319, 532.5
6, 11319, 532
6, 11352, 531
6, 11352, 530.5
6, 11387, 529.5
6, 11387, 529
6, 11417, 528
6, 11417, 527.5
6, 11449, 526.5
6, 11449, 526
6, 11483, 525
6, 11483, 524.5
6, 11517, 523.5
6, 11517, 523
6, 11553, 522
6, 11553, 521.5
6, 11585, 520.5
6, 11585, 520
6, 11619, 519
6, 11619, 518.5
6, 11652, 517.5
6, 11652, 517
6, 11685, 516
6, 11685, 515.5
6, 11739, 514.5
6, 11739, 514
6, 11778, 513
6, 11778, 512.5
6, 11812, 511.5
6, 11812, 511
6, 11846, 510
6, 11846, 509.5
6, 11880, 508.5
6, 11880, 508
6, 11914, 507
6, 11914, 506.5
6, 11947, 505.5
6, 11947, 505
6, 11978, 504
6, 11978, 503.5
6, 12010, 502.5
6, 12010, 502
6, 12044, 501
6, 12044, 500.5
6, 12080, 499.5
6, 12080, 499
6, 12115, 498
6, 12115, 497.5
6, 12150, 496.5
6, 12150, 496
6, 12186, 495
6, 12186, 494.5
6, 12222, 493.5
6, 12222, 493
6, 12258, 492
6, 12258, 491.5
6, 12292, 490.5
6, 12292, 490
6, 12328, 489
6, 12328, 488.5
6, 12360, 487.5
6, 12360, 487
6, 12395, 486
6, 12395, 485.5
6, 12425, 484.5
6, 12425, 484
6, 12459, 483
6, 12459, 482.5
6, 12492, 481.5
6, 12492, 481
6, 12527, 480
6, 12527, 479.5
6, 12582, 478.5
6, 12582, 478
6, 12618, 477
6, 12618, 476.5
6, 12650, 475.5
6, 12650, 475
6, 12685, 474
6, 12685, 473.5
6, 12718, 472.5
6, 12718, 472
6, 12753, 471
6, 12753, 470.5
6, 12786, 469.5
6, 12786, 469
6, 12821, 468
6, 12821, 467.5
6, 12854, 466.5
6, 12854, 466
6, 12888, 465
6, 12888, 464.5
6, 12922, 463.5
6, 12922, 463
6, 12957, 462
6, 12957, 461.5
6, 12990, 460.5
6, 12990, 460
6, 13016, 459
6, 13016, 458.5
6, 13049, 457.5
6, 13049, 457
6, 13082, 456
6, 13082, 455.5
6, 13115, 454.5
6, 13115, 454
6, 13150, 453
6, 13150, 452.5
6, 13182, 451.5
6, 13182, 451
6, 13216, 450
6, 13216, 449.5
6, 13249, 448.5
6, 13249, 448
6, 13283, 447
6, 13283, 446.5
6, 13336, 445.5
6, 13336, 445
6, 13377, 444
6, 13377, 443.5
6, 13404, 442.5
6, 13404, 442
6, 13435, 441
6, 13435, 440.5
6, 13469, 439.5
6, 13469, 439
6, 13501, 438
6, 13501, 437.5
6, 13533, 436.5
6, 13533, 436
6, 13567, 435
6, 13567, 434.5
6, 13601, 433.5
6, 13601, 433
6, 13635, 432
6, 13635, 431.5
6, 13668, 430.5
6, 13668, 430
6, 13703, 429
6, 13703, 428.5
6, 13736, 427.5
6, 13736, 427
6, 13771, 426
6, 13771, 425.5
6, 13805, 424.5
6, 13805, 424
6, 13839, 423
6, 13839, 422.5
6, 13873, 421.5
6, 13873, 421
6, 13907, 420
6, 13907, 419.5
6, 13941, 418.5
6, 13941, 418
6, 13975, 417
6, 13975, 416.5
6, 14006, 415.5
6, 14006, 415
6, 14061, 414
6, 14061, 413.5
6, 14099, 412.5
6, 14099, 412
6, 14133, 411
6, 14133, 410.5
6, 14167, 409.5
6, 14167, 409
6, 14200, 408
6, 14200, 407.5
7, 89, 999
7, 89, 998.5
7, 121, 997.5
7, 121, 997
7, 153, 996
7, 153, 995.5
7, 185, 994.5
7, 185, 994
7, 218, 993
7, 218, 992.5
7, 251, 991.5
7, 251, 991
7, 282, 990
7, 282, 989.5
7, 315, 988.5
7, 315, 988
7, 346, 987
7, 346, 986.5
7, 379, 985.5
7, 379, 985
7, 411, 984
7, 411, 983.5
7, 458, 982.5
7, 458, 982
7, 498, 981
7, 498, 980.5
7, 531, 979.5
7, 531, 979
7, 561, 978
7, 561, 977.5
7, 591, 976.5
7, 591, 976
7, 621, 975
7, 621, 974.5
7, 651, 973.5
7, 651, 973
7, 682, 972
7, 682, 971.5
7, 712, 970.5
7, 712, 970
7, 743, 969
7, 743, 968.5
7, 775, 967.5
7, 775, 967
7, 807, 966
7, 807, 965.5
7, 839, 964.5
7, 839, 964
7, 870, 963
7, 870, 962.5
7, 902, 961.5
7, 902, 961
7, 934, 960
7, 934, 959.5
7, 964, 958.5
7, 964, 958
7, 994, 957
7, 994, 956.5
7, 1025, 955.5
7, 1025, 955
7, 1054, 954
7, 1054, 953.5
7, 1085, 952.5
7, 1085, 952
7, 1117, 951
7, 1117, 950.5
7, 1150, 949.5
7, 1150, 949
7, 1181, 948
7, 1181, 947.5
7, 1213, 946.5
7, 1213, 946
7, 1244, 945
7, 1244, 944.5
7, 1275, 943.5
7, 1275, 943
7, 1305, 942
7, 1305, 941.5
7, 1336, 940.5
7, 1336, 940
7, 1367, 939
7, 1367, 938.5
7, 1397, 937.5
7, 1397, 937
7, 1429, 936
7, 1429, 935.5
7, 1460, 934.5
7, 1460, 934
7, 1491, 933
7, 1491, 932.5
7, 1522, 931.5
7, 1522, 931
7, 1553, 930
7, 1553, 929.5
7, 1605, 928.5
7, 1605, 928
7, 1646, 927
7, 1646, 926.5
7, 1678, 925.5
7, 1678, 925
7, 1709, 924
7, 1709, 923.5
7, 1740, 922.5
7, 1740, 922
7, 1771, 921
7, 1771, 920.5
7, 1802, 919.5
7, 1802, 919
7, 1834, 918
7, 1834, 917.5
7, 1865, 916.5
7, 1865, 916
7, 1896, 915
7, 1896, 914.5
7, 1930, 913.5
7, 1930, 913
7, 1962, 912
7, 1962, 911.5
7, 1993, 910.5
7, 1993, 910
7, 2025, 909
7, 2025, 908.5
7, 2055, 907.5
7, 2055, 907
7, 2086, 906
7, 2086, 905.5
7, 2116, 904.5
7, 2116, 904
7, 2146, 903
7, 2146, 902.5
7, 2178, 901.5
7, 2178, 901
7, 2209, 900
7, 2209, 899.5
7, 2240, 898.5
7, 2240, 898
7, 2271, 897
7, 2271, 896.5
7, 2303, 895.5
7, 2303, 895
7, 2334, 894
7, 2334, 893.5
7, 2366, 892.5
7, 2366, 892
7, 2397, 891
7, 2397, 890.5
7, 2428, 889.5
7, 2428, 889
7, 2458, 888
7, 2458, 887.5
7, 2489, 886.5
7, 2489, 886
7, 2522, 885
7, 2522, 884.5
7, 2555, 883.5
7, 2555, 883
7, 2587, 882
7, 2587, 881.5
7, 2619, 880.5
7, 2619, 880
7, 2651, 879
7, 2651, 878.5
7, 2702, 877.5
7, 2702, 877
7, 2744, 876
7, 2744, 875.5
7, 2775, 874.5
7, 2775, 874
7, 2807, 873
7, 2807, 872.5
7, 2836, 871.5
7, 2836, 871
7, 2867, 870
7, 2867, 869.5
7, 2897, 868.5
7, 2897, 868
7, 2928, 867
7, 2928, 866.5
7, 2959, 865.5
7, 2959, 865
7, 2989, 864
7, 2989, 863.5
7, 3024, 862.5
7, 3024, 862
7, 3056, 861
7, 3056, 860.5
7, 3086, 859.5
7, 3086, 859
7, 3116, 858
7, 3116, 857.5
7, 3147, 856.5
7, 3147, 856
7, 3177, 855
7, 3177, 854.5
7, 3208, 853.5
7, 3208, 853
7, 3239, 852
7, 3239, 851.5
7, 3271, 850.5
7, 3271, 850
7, 3303, 849
7, 3303, 848.5
7, 3335, 847.5
7, 3335, 847
7, 3367, 846
7, 3367, 845.5
7, 3400, 844.5
7, 3400, 844
7, 3433, 843
7, 3433, 842.5
7, 3465, 841.5
7, 3465, 841
7, 3497, 840
7, 3497, 839.5
7, 3528, 838.5
7, 3528, 838
7, 3558, 837
7, 3558, 836.5
7, 3589, 835.5
7, 3589, 835
7, 3641, 834
7, 3641, 833.5
7, 3686, 832.5
7, 3686, 832
7, 3720, 831
7, 3720, 830.5
7, 3756, 829.5
7, 3756, 829
7, 3791, 828
7, 3791, 827.5
7, 3823, 826.5
7, 3823, 826
7, 3854, 825
7, 3854, 824.5
7, 3885, 823.5
7, 3885, 823
7, 3915, 822
7, 3915, 821.5
7, 3945, 820.5
7, 3945, 820
7, 3979, 819
7, 3979, 818.5
7, 4011, 817.5
7, 4011, 817
7, 4044, 816
7, 4044, 815.5
7, 4075, 814.5
7, 4075, 814
7, 4108, 813
7, 4108, 812.5
7, 4139, 811.5
7, 4139, 811
7, 4170, 810
7, 4170, 809.5
7, 4202, 808.5
7, 4202, 808
7, 4232, 807
7, 4232, 806.5
7, 4261, 805.5
7, 4261, 805
7, 4292, 804
7, 4292, 803.5
7, 4323, 802.5
7, 4323, 802
7, 4354, 801
7, 4354, 800.5
7, 4386, 799.5
7, 4386, 799
7, 4417, 798
7, 4417, 797.5
7, 4447, 796.5
7, 4447, 796
7, 4477, 795
7, 4477, 794.5
7, 4509, 793.5
7, 4509, 793
7, 4539, 792
7, 4539, 791.5
7, 4570, 790.5
7, 4570, 790
7, 4601, 789
7, 4601, 788.5
7, 4632, 787.5
7, 4632, 787
7, 4662, 786
7, 4662, 785.5
7, 4693, 784.5
7, 4693, 784
7, 4724, 783
7, 4724, 782.5
7, 4776, 781.5
7, 4776, 781
7, 4818, 780
7, 4818, 779.5
7, 4853, 778.5
7, 4853, 778
7, 4886, 777
7, 4886, 776.5
7, 4917, 775.5
7, 4917, 775
7, 4948, 774
7, 4948, 773.5
7, 4979, 772.5
7, 4979, 772
7, 5013, 771
7, 5013, 770.5
7, 5045, 769.5
7, 5045, 769
7, 5081, 768
7, 5081, 767.5
7, 5115, 766.5
7, 5115, 766
7, 5147, 765
7, 5147, 764.5
7, 5180, 763.5
7, 5180, 763
7, 5211, 762
7, 5211, 761.5
7, 5241, 760.5
7, 5241, 760
7, 5273, 759
7, 5273, 758.5
7, 5304, 757.5
7, 5304, 757
7, 5335, 756
7, 5335, 755.5
7, 5369, 754.5
7, 5369, 754
7, 5400, 753
7, 5400, 752.5
7, 5432, 751.5
7, 5432, 751
7, 5462, 750
7, 5462, 749.5
7, 5494, 748.5
7, 5494, 748
7, 5523, 747
7, 5523, 746.5
7, 5554, 745.5
7, 5554, 745
7, 5587, 744
7, 5587, 743.5
7, 5617, 742.5
7, 5617, 742
7, 5649, 741
7, 5649, 740.5
7, 5680, 739.5
7, 5680, 739
7, 5712, 738
7, 5712, 737.5
7, 5743, 736.5
7, 5743, 736
7, 5778, 735
7, 5778, 734.5
7, 5833, 733.5
7, 5833, 733
7, 5873, 732
7, 5873, 731.5
7, 5904, 730.5
7, 5904, 730
7, 5928, 729
7, 5928, 728.5
7, 5959, 727.5
7, 5959, 727
7, 6008, 726
7, 6008, 725.5
7, 6048, 724.5
7, 6048, 724
7, 6079, 723
7, 6079, 722.5
7, 6111, 721.5
7, 6111, 721
7, 6140, 720
7, 6140, 719.5
7, 6171, 718.5
7, 6171, 718
7, 6202, 717
7, 6202, 716.5
7, 6233, 715.5
7, 6233, 715
7, 6264, 714
7, 6264, 713.5
7, 6294, 712.5
7, 6294, 712
7, 6324, 711
7, 6324, 710.5
7, 6356, 709.5
7, 6356, 709
7, 6386, 708
7, 6386, 707.5
7, 6418, 706.5
7, 6418, 706
7, 6449, 705
7, 6449, 704.5
7, 6480, 703.5
7, 6480, 703
7, 6513, 702
7, 6513, 701.5
7, 6543, 700.5
7, 6543, 700
7, 6575, 699
7, 6575, 698.5
7, 6608, 697.5
7, 6608, 697
7, 6641, 696
7, 6641, 695.5
7, 6675, 694.5
7, 6675, 694
7, 6709, 693
7, 6709, 692.5
7, 6743, 691.5
7, 6743, 691
7, 6777, 690
7, 6777, 689.5
7, 6809, 688.5
7, 6809, 688
7, 6860, 687
7, 6860, 686.5
7, 6902, 685.5
7, 6902, 685
7, 6932, 684
7, 6932, 683.5
7, 6963, 682.5
7, 6963, 682
7, 6995, 681
7, 6995, 680.5
7, 7027, 679.5
7, 7027, 679
7, 7058, 678
7, 7058, 677.5
7, 7090, 676.5
7, 7090, 676
7, 7121, 675
7, 7121, 674.5
7, 7154, 673.5
7, 7154, 673
7, 7188, 672
7, 7188, 671.5
7, 7220, 670.5
7, 7220, 670
7, 7250, 669
7, 7250, 668.5
7, 7282, 667.5
7, 7282, 667
7, 7314, 666
7, 7314, 665.5
7, 7345, 664.5
7, 7345, 664
7, 7377, 663
7, 7377, 662.5
7, 7408, 661.5
7, 7408, 661
7, 7439, 660
7, 7439, 659.5
7, 7471, 658.5
7, 7471, 658
7, 7503, 657
7, 7503, 656.5
7, 7534, 655.5
7, 7534, 655
7, 7564, 654
7, 7564, 653.5
7, 7597, 652.5
7, 7597, 652
7, 7627, 651
7, 7627, 650.5
7, 7659, 649.5
7, 7659, 649
7, 7690, 648
7, 7690, 647.5
7, 7722, 646.5
7, 7722, 646
7, 7754, 645
7, 7754, 644.5
7, 7787, 643.5
7, 7787, 643
7, 7839, 642
7, 7839, 641.5
7, 7882, 640.5
7, 7882, 640
7, 7914, 639
7, 7914, 638.5
7, 7945, 637.5
7, 7945, 637
7, 7975, 636
7, 7975, 635.5
7, 8006, 634.5
7, 8006, 634
7, 8038, 633
7, 8038, 632.5
7, 8070, 631.5
7, 8070, 631
7, 8101, 630
7, 8101, 629.5
7, 8133, 628.5
7, 8133, 628
7, 8166, 627
7, 8166, 626.5
7, 8199, 625.5
7, 8199, 625
7, 8231, 624
7, 8231, 623.5
7, 8264, 622.5
7, 8264, 622
7, 8295, 621
7, 8295, 620.5
7, 8326, 619.5
7, 8326, 619
7, 8358, 618
7, 8358, 617.5
7, 8390, 616.5
7, 8390, 616
7, 8424, 615
7, 8424, 614.5
7, 8456, 613.5
7, 8456, 613
7, 8489, 612
7, 8489, 611.5
7, 8521, 610.5
7, 8521, 610
7, 8553, 609
7, 8553, 608.5
7, 8585, 607.5
7, 8585, 607
7, 8617, 606
7, 8617, 605.5
7, 8648, 604.5
7, 8648, 604
7, 8679, 603
7, 8679, 602.5
7, 8710, 601.5
7, 8710, 601
7, 8740, 600
7, 8740, 599.5
7, 8771, 598.5
7, 8771, 598
7, 8803, 597
7, 8803, 596.5
7, 8836, 595.5
7, 8836, 595
7, 8865, 594
7, 8865, 593.5
7, 8916, 592.5
7, 8916, 592
7, 8960, 591
7, 8960, 590.5
7, 8990, 589.5
7, 8990, 589
7, 9019, 588
7, 9019, 587.5
7, 9049, 586.5
7, 9049, 586
7, 9079, 585
7, 9079, 584.5
7, 9108, 583.5
7, 9108, 583
7, 9138, 582
7, 9138, 581.5
7, 9168, 580.5
7, 9168, 580
7, 9199, 579
7, 9199, 578.5
7, 9232, 577.5
7, 9232, 577
7, 9264, 576
7, 9264, 575.5
7, 9295, 574.5
7, 9295, 574
7, 9328, 573
7, 9328, 572.5
7, 9359, 571.5
7, 9359, 571
7, 9389, 570
7, 9389, 569.5
7, 9419, 568.5
7, 9419, 568
7, 9450, 567
7, 9450, 566.5
7, 9481, 565.5
7, 9481, 565
7, 9514, 564
7, 9514, 563.5
7, 9544, 562.5
7, 9544, 562
7, 9576, 561
7, 9576, 560.5
7, 9607, 559.5
7, 9607, 559
7, 9639, 558
7, 9639, 557.5
7, 9670, 556.5
7, 9670, 556
7, 9702, 555
7, 9702, 554.5
7, 9732, 553.5
7, 9732, 553
7, 9764, 552
7, 9764, 551.5
7, 9793, 550.5
7, 9793, 550
7, 9826, 549
7, 9826, 548.5
7, 9856, 547.5
7, 9856, 547
7, 9888, 546
7, 9888, 545.5
7, 9919, 544.5
7, 9919, 544
7, 9953, 543
7, 9953, 542.5
7, 9985, 541.5
7, 9985, 541
7, 10016, 540
7, 10016, 539.5
7, 10047, 538.5
7, 10047, 538
7, 10099, 537
7, 10099, 536.5
7, 10137, 535.5
7, 10137, 535
7, 10171, 534
7, 10171, 533.5
7, 10201, 532.5
7, 10201, 532
7, 10231, 531
7, 10231, 530.5
7, 10262, 529.5
7, 10262, 529
7, 10292, 528
7, 10292, 527.5
7, 10322, 526.5
7, 10322, 526
7, 10352, 525
7, 10352, 524.5
7, 10383, 523.5
7, 10383, 523
7, 10413, 522
7, 10413, 521.5
7, 10443, 520.5
7, 10443, 520
7, 10472, 519
7, 10472, 518.5
7, 10502, 517.5
7, 10502, 517
7, 10532, 516
7, 10532, 515.5
7, 10564, 514.5
7, 10564, 514
7, 10594, 513
7, 10594, 512.5
7, 10625, 511.5
7, 10625, 511
7, 10656, 510
7, 10656, 509.5
7, 10689, 508.5
7, 10689, 508
7, 10719, 507
7, 10719, 506.5
7, 10752, 505.5
7, 10752, 505
7, 10782, 504
7, 10782, 503.5
7, 10813, 502.5
7, 10813, 502
7, 10844, 501
7, 10844, 500.5
7, 10874, 499.5
7, 10874, 499
7, 10904, 498
7, 10904, 497.5
7, 10936, 496.5
7, 10936, 496
7, 10968, 495
7, 10968, 494.5
7, 11000, 493.5
7, 11000, 493
7, 11030, 492
7, 11030, 491.5
7, 11063, 490.5
7, 11063, 490
7, 11093, 489
7, 11093, 488.5
7, 11124, 487.5
7, 11124, 487
7, 11155, 486
7, 11155, 485.5
7, 11185, 484.5
7, 11185, 484
7, 11236, 483
7, 11236, 482.5
7, 11278, 481.5
7, 11278, 481
7, 11308, 480
7, 11308, 479.5
7, 11339, 478.5
7, 11339, 478
7, 11366, 477
7, 11366, 476.5
7, 11396, 475.5
7, 11396, 475
7, 11426, 474
7, 11426, 473.5
7, 11456, 472.5
7, 11456, 472
7, 11487, 471
7, 11487, 470.5
7, 11518, 469.5
7, 11518, 469
7, 11551, 468
7, 11551, 467.5
7, 11582, 466.5
7, 11582, 466
7, 11611, 465
7, 11611, 464.5
7, 11642, 463.5
7, 11642, 463
7, 11671, 462
7, 11671, 461.5
7, 11701, 460.5
7, 11701, 460
7, 11724, 459
7, 11724, 458.5
7, 11755, 457.5
7, 11755, 457
7, 11785, 456
7, 11785, 455.5
7, 11815, 454.5
7, 11815, 454
7, 11845, 453
7, 11845, 452.5
7, 11877, 451.5
7, 11877, 451
7, 11906, 450
7, 11906, 449.5
7, 11937, 448.5
7, 11937, 448
7, 11968, 447
7, 11968, 446.5
7, 11998, 445.5
7, 11998, 445
7, 12028, 444
7, 12028, 443.5
7, 12058, 442.5
7, 12058, 442
7, 12085, 441
7, 12085, 440.5
7, 12116, 439.5
7, 12116, 439
7, 12145, 438
7, 12145, 437.5
7, 12176, 436.5
7, 12176, 436
7, 12206, 435
7, 12206, 434.5
7, 12236, 433.5
7, 12236, 433
7, 12285, 432
7, 12285, 431.5
7, 12327, 430.5
7, 12327, 430
7, 12358, 429
7, 12358, 428.5
7, 12388, 427.5
7, 12388, 427
7, 12419, 426
7, 12419, 425.5
7, 12450, 424.5
7, 12450, 424
7, 12480, 423
7, 12480, 422.5
7, 12512, 421.5
7, 12512, 421
7, 12545, 420
7, 12545, 419.5
7, 12573, 418.5
7, 12573, 418
7, 12606, 417
7, 12606, 416.5
7, 12636, 415.5
7, 12636, 415
7, 12665, 414
7, 12665, 413.5
7, 12694, 412.5
7, 12694, 412
7, 12726, 411
7, 12726, 410.5
7, 12757, 409.5
7, 12757, 409
7, 12789, 408
7, 12789, 407.5
8, 95, 999
8, 95, 998.5
8, 128, 997.5
8, 128, 997
8, 159, 996
8, 159, 995.5
8, 192, 994.5
8, 192, 994
8, 224, 993
8, 224, 992.5
8, 256, 991.5
8, 256, 991
8, 288, 990
8, 288, 989.5
8, 320, 988.5
8, 320, 988
8, 354, 987
8, 354, 986.5
8, 386, 985.5
8, 386, 985
8, 420, 984
8, 420, 983.5
8, 451, 982.5
8, 451, 982
8, 482, 981
8, 482, 980.5
8, 514, 979.5
8, 514, 979
8, 547, 978
8, 547, 977.5
8, 579, 976.5
8, 579, 976
8, 610, 975
8, 610, 974.5
8, 643, 973.5
8, 643, 973
8, 676, 972
8, 676, 971.5
8, 710, 970.5
8, 710, 970
8, 744, 969
8, 744, 968.5
8, 777, 967.5
8, 777, 967
8, 808, 966
8, 808, 965.5
8, 842, 964.5
8, 842, 964
8, 875, 963
8, 875, 962.5
8, 926, 961.5
8, 926, 961
8, 968, 960
8, 968, 959.5
8, 998, 958.5
8, 998, 958
8, 1030, 957
8, 1030, 956.5
8, 1060, 955.5
8, 1060, 955
8, 1090, 954
8, 1090, 953.5
8, 1121, 952.5
8, 1121, 952
8, 1154, 951
8, 1154, 950.5
8, 1185, 949.5
8, 1185, 949
8, 1217, 948
8, 1217, 947.5
8, 1250, 946.5
8, 1250, 946
8, 1282, 945
8, 1282, 944.5
8, 1313, 943.5
8, 1313, 943
8, 1344, 942
8, 1344, 941.5
8, 1375, 940.5
8, 1375, 940
8, 1405, 939
8, 1405, 938.5
8, 1436, 937.5
8, 1436, 937
8, 1467, 936
8, 1467, 935.5
8, 1500, 934.5
8, 1500, 934
8, 1549, 933
8, 1549, 932.5
8, 1581, 931.5
8, 1581, 931
8, 1612, 930
8, 1612, 929.5
8, 1644, 928.5
8, 1644, 928
8, 1676, 927
8, 1676, 926.5
8, 1707, 925.5
8, 1707, 925
8, 1737, 924
8, 1737, 923.5
8, 1768, 922.5
8, 1768, 922
8, 1798, 921
8, 1798, 920.5
8, 1830, 919.5
8, 1830, 919
8, 1863, 918
8, 1863, 917.5
8, 1894, 916.5
8, 1894, 916
8, 1925, 915
8, 1925, 914.5
8, 1957, 913.5
8, 1957, 913
8, 1990, 912
8, 1990, 911.5
8, 2020, 910.5
8, 2020, 910
8, 2053, 909
8, 2053, 908.5
8, 2083, 907.5
8, 2083, 907
8, 2113, 906
8, 2113, 905.5
8, 2161, 904.5
8, 2161, 904
8, 2203, 903
8, 2203, 902.5
8, 2237, 901.5
8, 2237, 901
8, 2268, 900
8, 2268, 899.5
8, 2299, 898.5
8, 2299, 898
8, 2331, 897
8, 2331, 896.5
8, 2362, 895.5
8, 2362, 895
8, 2396, 894
8, 2396, 893.5
8, 2428, 892.5
8, 2428, 892
8, 2460, 891
8, 2460, 890.5
8, 2495, 889.5
8, 2495, 889
8, 2526, 888
8, 2526, 887.5
8, 2557, 886.5
8, 2557, 886
8, 2590, 885
8, 2590, 884.5
8, 2622, 883.5
8, 2622, 883
8, 2654, 882
8, 2654, 881.5
8, 2686, 880.5
8, 2686, 880
8, 2716, 879
8, 2716, 878.5
8, 2749, 877.5
8, 2749, 877
8, 2780, 876
8, 2780, 875.5
8, 2811, 874.5
8, 2811, 874
8, 2843, 873
8, 2843, 872.5
8, 2873, 871.5
8, 2873, 871
8, 2902, 870
8, 2902, 869.5
8, 2934, 868.5
8, 2934, 868
8, 2966, 867
8, 2966, 866.5
8, 2998, 865.5
8, 2998, 865
8, 3030, 864
8, 3030, 863.5
8, 3064, 862.5
8, 3064, 862
8, 3099, 861
8, 3099, 860.5
8, 3130, 859.5
8, 3130, 859
8, 3162, 858
8, 3162, 857.5
8, 3191, 856.5
8, 3191, 856
8, 3223, 855
8, 3223, 854.5
8, 3253, 853.5
8, 3253, 853
8, 3284, 852
8, 3284, 851.5
8, 3316, 850.5
8, 3316, 850
8, 3347, 849
8, 3347, 848.5
8, 3379, 847.5
8, 3379, 847
8, 3410, 846
8, 3410, 845.5
8, 3443, 844.5
8, 3443, 844
8, 3476, 843
8, 3476, 842.5
8, 3527, 841.5
8, 3527, 841
8, 3567, 840
8, 3567, 839.5
8, 3598, 838.5
8, 3598, 838
8, 3629, 837
8, 3629, 836.5
8, 3660, 835.5
8, 3660, 835
8, 3692, 834
8, 3692, 833.5
8, 3723, 832.5
8, 3723, 832
8, 3756, 831
8, 3756, 830.5
8, 3788, 829.5
8, 3788, 829
8, 3819, 828
8, 3819, 827.5
8, 3854, 826.5
8, 3854, 826
8, 3885, 825
8, 3885, 824.5
8, 3914, 823.5
8, 3914, 823
8, 3946, 822
8, 3946, 821.5
8, 3977, 820.5
8, 3977, 820
8, 4009, 819
8, 4009, 818.5
8, 4040, 817.5
8, 4040, 817
8, 4072, 816
8, 4072, 815.5
8, 4104, 814.5
8, 4104, 814
8, 4135, 813
8, 4135, 812.5
8, 4168, 811.5
8, 4168, 811
8, 4198, 810
8, 4198, 809.5
8, 4230, 808.5
8, 4230, 808
8, 4261, 807
8, 4261, 806.5
8, 4292, 805.5
8, 4292, 805
8, 4322, 804
8, 4322, 803.5
8, 4353, 802.5
8, 4353, 802
8, 4385, 801
8, 4385, 800.5
8, 4417, 799.5
8, 4417, 799
8, 4449, 798
8, 4449, 797.5
8, 4480, 796.5
8, 4480, 796
8, 4511, 795
8, 4511, 794.5
8, 4543, 793.5
8, 4543, 793
8, 4575, 792
8, 4575, 791.5
8, 4606, 791
8, 4636, 790.5
8, 4667, 790
8, 4698, 789.5
8, 4730, 789
8, 4762, 788.5
8, 4813, 788
8, 4856, 787.5
8, 4889, 787
8, 4920, 786.5
8, 4951, 786
8, 4979, 785.5
8, 5009, 785
8, 5041, 784.5
8, 5071, 784
8, 5104, 783.5
8, 5139, 783
8, 5171, 782.5
8, 5203, 782
8, 5235, 781.5
8, 5266, 781
8, 5298, 780.5
8, 5327, 780
8, 5360, 779.5
8, 5391, 779
8, 5421, 778.5
8, 5453, 778
8, 5483, 777.5
8, 5515, 777
8, 5543, 776
8, 5543, 775.5
8, 5574, 774.5
8, 5574, 774
8, 5606, 773
8, 5606, 772.5
8, 5637, 771.5
8, 5637, 771
8, 5668, 770
8, 5668, 769.5
8, 5700, 768.5
8, 5700, 768
8, 5731, 767
8, 5731, 766.5
8, 5764, 765.5
8, 5764, 765
8, 5795, 764
8, 5795, 763.5
8, 5826, 762.5
8, 5826, 762
8, 5858, 761
8, 5858, 760.5
8, 5908, 759.5
8, 5908, 759
8, 5943, 758
8, 5943, 757.5
8, 5974, 756.5
8, 5974, 756
8, 6006, 755
8, 6006, 754.5
8, 6036, 753.5
8, 6036, 753
8, 6068, 752
8, 6068, 751.5
8, 6099, 750.5
8, 6099, 750
8, 6131, 749
8, 6131, 748.5
8, 6163, 747.5
8, 6163, 747
8, 6195, 746.5
8, 6228, 746
8, 6261, 745.5
8, 6291, 745
8, 6320, 744.5
8, 6352, 744
8, 6382, 743.5
8, 6414, 743
8, 6445, 742.5
8, 6477, 742
8, 6509, 741.5
8, 6543, 741
8, 6576, 740.5
8, 6608, 740
8, 6641, 739.5
8, 6674, 739
8, 6708, 738.5
8, 6740, 738
8, 6774, 737.5
8, 6804, 737
8, 6837, 736.5
8, 6867, 736
8, 6897, 735.5
8, 6929, 735
8, 6960, 734.5
8, 6993, 734
8, 7024, 733.5
8, 7058, 733
8, 7093, 732.5
8, 7126, 732
8, 7156, 731.5
8, 7210, 731
8, 7253, 730.5
8, 7285, 730
8, 7317, 729.5
8, 7350, 729
8, 7382, 728.5
8, 7412, 728
8, 7445, 727.5
8, 7476, 727
8, 7509, 726.5
8, 7543, 726
8, 7573, 725.5
8, 7604, 725
8, 7635, 724.5
8, 7668, 724
8, 7699, 723.5
8, 7731, 723
8, 7764, 722.5
8, 7797, 722
8, 7830, 721.5
8, 7862, 721
8, 7895, 720.5
8, 7926, 720
8, 7958, 719.5
8, 7988, 719
8, 8020, 718.5
8, 8053, 718
8, 8085, 717.5
8, 8117, 717
8, 8150, 716.5
8, 8182, 715.5
8, 8182, 715
8, 8215, 714
8, 8215, 713.5
8, 8248, 712.5
8, 8248, 712
8, 8280, 711
8, 8280, 710.5
8, 8313, 709.5
8, 8313, 709
8, 8344, 708
8, 8344, 707.5
8, 8377, 706.5
8, 8377, 706
8, 8413, 705
8, 8413, 704.5
8, 8447, 703.5
8, 8447, 703
8, 8497, 702
8, 8497, 701.5
8, 8541, 700.5
8, 8541, 700
8, 8572, 699
8, 8572, 698.5
8, 8604, 697.5
8, 8604, 697
8, 8634, 696
8, 8634, 695.5
8, 8665, 694.5
8, 8665, 694
8, 8696, 693
8, 8696, 692.5
8, 8727, 691.5
8, 8727, 691
